State,Year,e_price,CO2_annual,Fuels_ratio,coal_ratio,natural_gas_ratio,crude_oil_ratio,state_code,cdd,hdd,Description,cdd_hdd_sum,CO2_log
WY,2015,7.97,189902172,0.9945087740241136,0.7200175141300178,0.2200603523881723,0.0544309075059235,48,23.75,631.9166666666666,Wyoming,655.6666666666666,19.06201961331584
CA,2015,15.42,221925124,0.6041735540350701,0.0,0.1151919270552261,0.488981626979844,4,96.41666666666669,195.58333333333331,California,292.0,19.217850603665827
OR,2015,8.75,35946400,0.0020221135977472,0.0,0.0020221135977472,0.0,35,30.916666666666668,374.5833333333333,Oregon,405.5,17.39753949803502
WA,2015,7.4,46344972,0.0,0.0,0.0,0.0,45,25.58333333333333,407.4166666666667,Washington,433.0,17.65162336512747
CT,2016,17.24,34314560,0.0,0.0,0.0,0.0,6,66.33333333333333,447.0,Connecticut,513.3333333333334,17.351080311861782
ME,2016,12.8,10229324,0.0,0.0,0.0,0.0,17,24.416666666666668,605.6666666666666,Maine,630.0833333333333,16.140769055588017
MA,2016,16.48,50887300,0.0,0.0,0.0,0.0,19,55.5,475.9166666666667,Massachusetts,531.4166666666667,17.745123941547376
NH,2016,15.66,10105444,0.0,0.0,0.0,0.0,27,31.416666666666668,576.75,New Hampshire,608.1666666666666,16.12858484649882
RI,2016,16.28,10680116,0.0,0.0,0.0,0.0,37,60.083333333333336,446.1666666666667,Rhode Island,506.25,16.183894252860558
VT,2016,14.46,46104,0.0,0.0,0.0,0.0,43,23.75,626.6666666666666,Vermont,650.4166666666666,10.738654993116501
NJ,2016,13.38,84432064,0.0,0.0,0.0,0.0,28,88.25,403.5,New Jersey,491.75,18.25145779263374
NY,2016,14.47,125180764,0.0176489130661524,0.0,0.0161574066562674,0.0014915064098849,30,66.75,461.6666666666667,New York,528.4166666666667,18.64526936265358
PA,2016,10.19,340165212,0.8634835069625979,0.1499314433940029,0.7089476666826185,0.0046043968859763,36,76.16666666666667,447.9166666666667,Pennsylvania,524.0833333333334,19.64494197520179
IL,2016,9.38,288902300,0.4224848951220093,0.4012354094310941,0.0009514204785764,0.0202980652123388,11,90.75,462.0,Illinois,552.75,19.481599126637033
IN,2016,9.22,341570480,0.7228203874818846,0.7046909555259344,0.0069350083874732,0.0111944235684768,12,92.25,427.75,Indiana,520.0,19.64906459928271
MI,2016,11.05,234575252,0.2047718316169849,0.0,0.1577663370715251,0.0470054945454598,20,64.16666666666667,513.0,Michigan,577.1666666666666,19.27328699842309
OH,2016,9.84,326473632,0.8586283399486457,0.1275554378032706,0.6797887557022507,0.0512841464431244,33,87.0,436.5,Ohio,523.5,19.60385974384832
WI,2016,10.67,163655548,0.0,0.0,0.0,0.0,47,53.5,570.8333333333334,Wisconsin,624.3333333333334,18.913274459956128
IA,2016,8.55,120862160,0.0,0.0,0.0,0.0,13,78.5,507.4166666666667,Iowa,585.9166666666667,18.61016128065591
KS,2016,10.49,103048616,0.6310333890596904,0.0007796635442215,0.3558980852120444,0.2743556403034243,14,136.25,351.9166666666667,Kansas,488.1666666666667,18.45071143483695
MN,2016,9.99,118575488,0.0,0.0,0.0,0.0,21,42.333333333333336,632.8333333333334,Minnesota,675.1666666666667,18.59106034525814
MO,2016,9.74,250923820,0.0277188745090954,0.0243669351387845,4.754523929518937e-06,0.0033471848463813,23,123.83333333333331,366.5833333333333,Missouri,490.4166666666666,19.340659945052703
NE,2016,9.05,92054844,0.0296888969365005,0.0,0.001260708667655,0.0284281882688455,25,92.66666666666669,463.0833333333333,Nebraska,555.75,18.337895087832933
ND,2016,8.94,119631448,0.9534274080937902,0.1145327029856539,0.2196568796644129,0.6192378254437234,32,40.75,666.9166666666666,North Dakota,707.6666666666666,18.59992630806113
SD,2016,9.83,10703632,0.0348070883439376,0.0,0.0020788244674792,0.0327282638764584,39,65.25,567.1666666666666,South Dakota,632.4166666666666,16.186093681088
DE,2016,11.09,17453692,0.0,0.0,0.0,0.0,7,113.16666666666669,353.0,Delaware,466.1666666666667,16.675061760164912
FL,2016,9.91,441552712,0.0223686661613059,0.0,0.0019587337947977,0.0204099323665082,8,320.4166666666667,46.75,Florida,367.1666666666667,19.905807963859996
GA,2016,9.59,240622188,0.0,0.0,0.0,0.0,9,173.16666666666666,212.0,Georgia,385.1666666666666,19.29873857670427
MD,2016,12.21,74311864,0.1575688779116666,0.1574191885171602,0.0001496893945063,0.0,18,110.75,363.5833333333333,Maryland,474.3333333333333,18.12378117392617
NC,2016,9.2,209969196,0.0,0.0,0.0,0.0,31,147.08333333333334,262.8333333333333,North Carolina,409.9166666666666,19.162471392208055
SC,2016,9.79,112004180,0.0,0.0,0.0,0.0,38,192.33333333333331,199.25,South Carolina,391.58333333333337,18.534046749991514
VA,2016,9.09,146264608,0.5063122974528481,0.3675447041209823,0.1387237845528054,4.3808779060279786e-05,44,111.33333333333331,338.75,Virginia,450.0833333333333,18.800927922848874
WV,2016,8.98,273891728,0.9895456287246384,0.5382844767315671,0.439738162055018,0.0115229899380533,46,87.16666666666667,395.5833333333333,West Virginia,482.75,19.42824343297404
AL,2016,9.56,231104936,0.4205542128384027,0.2214204665860142,0.1576299268852508,0.0415038193671376,1,191.91666666666663,196.08333333333331,Alabama,388.0,19.258382433735683
KY,2016,8.42,289730712,0.937714282939274,0.8426608801504797,0.0830349424855687,0.0120184603032255,15,124.83333333333331,339.5833333333333,Kentucky,464.4166666666666,19.484462470237602
MS,2016,8.67,105089012,0.5878524178428668,0.0953606423998019,0.1486257030669638,0.343866072376101,22,208.08333333333331,174.25,Mississippi,382.33333333333337,18.470318282332176
TN,2016,9.23,159707900,0.0457984309091545,0.0341650900961176,0.0086050901784629,0.0030282506345739,40,147.0,286.4166666666667,Tennessee,433.4166666666667,18.888857079713787
AR,2016,8.13,126903464,0.7732124031200208,0.0008636183480772,0.7443476888455799,0.0280010959263636,3,165.91666666666666,249.16666666666663,Arkansas,415.0833333333333,18.658937229396376
LA,2016,7.46,212647640,0.861948166467217,0.0146771831733351,0.7219848184423406,0.1252861648515412,16,248.08333333333331,113.91666666666669,Louisiana,362.0,19.175147081553895
OK,2016,7.83,148422488,0.9392856938024424,0.0036007811001882,0.7143154239358682,0.2213694887663858,34,181.25,253.25,Oklahoma,434.5,18.815573413605215
TX,2016,8.43,945828440,0.9324559467830956,0.0303142398341691,0.5090507086805237,0.3930909982684026,41,255.08333333333331,125.08333333333331,Texas,380.1666666666667,20.667571757504156
AZ,2016,10.33,178123052,0.1966282580399645,0.1964682922558038,8.250866761972597e-05,7.745711654096724e-05,2,268.25,135.33333333333334,Arizona,403.58333333333337,18.99798517278704
CO,2016,9.83,144298664,0.9512101545517452,0.0883861245659726,0.6462917270626556,0.2165323029231169,5,29.83333333333333,556.0,Colorado,585.8333333333334,18.78739576521198
ID,2016,8.08,7315624,0.0407728991317234,0.0,0.0329831094560446,0.0077897896756787,10,37.91666666666666,535.75,Idaho,573.6666666666666,15.805522892967682
MT,2016,8.84,65879876,0.8554103403185701,0.6467916014553141,0.0588652434218401,0.1497534954414159,24,15.0,657.5,Montana,672.5,18.003343581061863
NV,2016,8.38,58167252,0.0176172356027912,0.0,3.328193123953006e-05,0.0175839536715517,26,187.75,265.4166666666667,Nevada,453.1666666666667,17.878833073925264
NM,2016,9.12,92773104,0.9786175521558804,0.0961958493790455,0.555054057955747,0.3273676448210879,29,88.91666666666667,344.5,New Mexico,433.4166666666667,18.34566732816209
UT,2016,8.72,112979880,0.9604273315489956,0.3361365191556444,0.4351585981688884,0.1891322142244627,42,49.66666666666666,545.75,Utah,595.4166666666666,18.542720307725936
WY,2016,8.19,176686520,0.9927452388967666,0.6876406637446693,0.2498068398575064,0.055297735294591,48,25.916666666666668,639.8333333333334,Wyoming,665.75,18.98988764688696
CA,2016,15.23,188030560,0.5345986943298716,0.0,0.0963525449289726,0.438246149400899,4,85.25,203.75,California,289.0,19.052115060775375
OR,2016,8.83,32827428,0.0018089123061498,0.0,0.0018089123061498,0.0,35,18.5,406.9166666666667,Oregon,425.4166666666667,17.306774943429822
WA,2016,7.68,40915768,0.0,0.0,0.0,0.0,45,14.5,427.1666666666667,Washington,441.6666666666667,17.527026072389475
CT,2017,17.55,31496792,0.0,0.0,0.0,0.0,6,49.333333333333336,453.3333333333333,Connecticut,502.6666666666666,17.265396257339845
ME,2017,13.02,8390524,0.0,0.0,0.0,0.0,17,17.916666666666668,624.9166666666666,Maine,642.8333333333333,15.94261353179707
MA,2017,17.12,49535656,0.0,0.0,0.0,0.0,19,39.75,483.0,Massachusetts,522.75,17.718203291462977
NH,2017,16.17,7905016,0.0,0.0,0.0,0.0,27,20.916666666666668,591.6666666666666,New Hampshire,612.5833333333333,15.883008052659081
RI,2017,16.42,11923696,0.0,0.0,0.0,0.0,37,44.25,452.3333333333333,Rhode Island,496.5833333333333,16.2940382386547
VT,2017,14.6,61372,0.0,0.0,0.0,0.0,43,13.5,643.6666666666666,Vermont,657.1666666666666,11.024708984065096
NJ,2017,13.32,72542744,0.0,0.0,0.0,0.0,28,69.5,398.0833333333333,New Jersey,467.5833333333333,18.099686518509163
NY,2017,14.74,102334228,0.0142723381784214,0.0,0.0130464591510482,0.0012258790273731,30,48.91666666666666,467.0833333333333,New York,516.0,18.443754759516153
PA,2017,10.13,317008912,0.8679741430707676,0.1547952706561873,0.708567124849121,0.0046117475654592,36,55.583333333333336,437.75,Pennsylvania,493.3333333333333,19.574440445011046
IL,2017,9.49,282679316,0.4473961489861479,0.4276534642091795,0.0008952161392417,0.0188474686377266,11,70.0,461.9166666666667,Illinois,531.9166666666667,19.459823654086815
IN,2017,9.77,327717868,0.73700103822024,0.7204894986244592,0.0062293214402578,0.0102822181555229,12,69.83333333333333,415.5,Indiana,485.3333333333333,19.607663637663205
MI,2017,11.28,233655608,0.1923636493687636,0.0,0.1468030471013197,0.0455606022674439,20,46.75,518.75,Michigan,565.5,19.269358828534635
OH,2017,9.84,319669776,0.8700087258327114,0.0862465293305037,0.7420133520380524,0.0417488444641552,33,61.083333333333336,422.6666666666667,Ohio,483.75,19.582799070931046
WI,2017,10.76,171574972,0.0,0.0,0.0,0.0,47,38.833333333333336,591.3333333333334,Wisconsin,630.1666666666667,18.96053088356502
IA,2017,8.73,122645840,0.0,0.0,0.0,0.0,13,67.25,519.0,Iowa,586.25,18.6248114104417
KS,2017,10.6,88948692,0.5622366564491802,0.0,0.3128497056390794,0.2493869508101007,14,117.16666666666669,355.25,Kansas,472.4166666666667,18.303570267077614
MN,2017,10.27,113377940,0.0,0.0,0.0,0.0,21,33.416666666666664,678.75,Minnesota,712.1666666666666,18.546237397706133
MO,2017,10.03,274579264,0.028551123491002,0.0253793063975312,4.769649764617784e-06,0.0031670474437062,23,104.0,357.5833333333333,Missouri,461.5833333333333,19.430750534972713
NE,2017,9.08,89161852,0.0282755991631457,0.0,0.0010959886362089,0.0271796105269368,25,83.5,483.9166666666667,Nebraska,567.4166666666667,18.305963837912692
ND,2017,8.78,120170196,0.9426797105543832,0.106527125726081,0.2317862979700145,0.6043662868582876,32,39.583333333333336,735.6666666666666,North Dakota,775.25,18.60441959590887
SD,2017,10.05,10009988,0.0321068675923062,0.0,0.0021326928560813,0.0299741747362248,39,57.833333333333336,601.5,South Dakota,659.3333333333334,16.119093952489486
DE,2017,10.9,14520728,0.0,0.0,0.0,0.0,7,97.25,336.1666666666667,Delaware,433.4166666666667,16.491087703845118
FL,2017,10.42,429753784,0.0217738468153061,0.0,0.0018932208962449,0.0198806259190611,8,323.25,37.583333333333336,Florida,360.8333333333333,19.878723007307723
GA,2017,9.83,219244220,0.0,0.0,0.0,0.0,9,144.41666666666666,188.75,Georgia,333.16666666666663,19.205696826269296
MD,2017,11.98,53516432,0.1672301121946268,0.1670973836868856,0.0001327285077411,0.0,18,92.66666666666669,342.0,Maryland,434.6666666666667,17.79549930489526
NC,2017,9.04,194818988,0.0,0.0,0.0,0.0,31,128.0,241.33333333333331,North Carolina,369.33333333333337,19.087581418755043
SC,2017,9.97,101449004,0.0,0.0,0.0,0.0,38,171.0,174.08333333333334,South Carolina,345.08333333333337,18.435066806543745
VA,2017,9.18,124778648,0.5025491852328724,0.3711894541503112,0.1313165245531904,4.32065293707185e-05,44,94.16666666666669,315.75,Virginia,409.9166666666667,18.642051909518493
WV,2017,9.0,259951536,0.9903650414902464,0.5532593758976283,0.4250461703545471,0.0120594952380709,46,60.75,374.6666666666667,West Virginia,435.4166666666667,19.37600577160516
AL,2017,9.83,212768380,0.42721756689526,0.2656202748973281,0.1298120852071159,0.0317852067908159,1,159.91666666666666,177.41666666666666,Alabama,337.3333333333333,19.17571471416558
KY,2017,8.57,253006876,0.9265484078495008,0.8319159485496289,0.0830147393265885,0.0116177199732831,15,96.75,316.8333333333333,Kentucky,413.5833333333333,19.348927224188095
MS,2017,9.09,96604944,0.5395748333167479,0.0995714747736093,0.1235166434471091,0.3164867150960294,22,179.66666666666666,151.5,Mississippi,331.16666666666663,18.386140477997312
TN,2017,9.45,143169296,0.0314984768815848,0.0216690273385203,0.006820077999185,0.0030093715438793,40,114.0,263.9166666666667,Tennessee,377.9166666666667,18.779538376093157
AR,2017,8.26,133287168,0.7478103924205503,0.0008412622978998,0.716369225169112,0.0305999049535384,3,139.16666666666666,230.08333333333331,Arkansas,369.25,18.708016516449238
LA,2017,7.79,199842484,0.8854263570715195,0.009642266119216,0.773799461468444,0.1019846294838594,16,228.91666666666663,97.16666666666669,Louisiana,326.0833333333333,19.113040034208247
OK,2017,8.2,129320280,0.934170941330139,0.0030168456925362,0.7036743455253996,0.2274797501122031,34,154.5,243.5,Oklahoma,398.0,18.67780267599083
TX,2017,8.38,959964776,0.9315308814639568,0.0267571747771453,0.4928159281336115,0.4119577785531998,41,245.33333333333331,111.41666666666669,Texas,356.75,20.682407150086334
AZ,2017,10.64,174957020,0.2157462814981112,0.2155340024412091,9.327413106301954e-05,0.000119004925839,2,278.1666666666667,122.75,Arizona,400.9166666666667,18.980050901723168
CO,2017,9.99,142878564,0.9527663342251296,0.0985867024206656,0.6250451340836579,0.2291344977208058,5,26.5,539.9166666666666,Colorado,566.4166666666666,18.77750562465002
ID,2017,8.26,7084368,0.0265292452139845,0.0,0.0235965618368392,0.0029326833771453,10,51.25,582.0833333333334,Idaho,633.3333333333334,15.773401224587555
MT,2017,8.92,63645344,0.8536227257532812,0.6715357339017136,0.0546249152212631,0.1274620766303045,24,23.25,704.0,Montana,727.25,17.968836730252818
NV,2017,8.76,52668788,0.0164463787881826,0.0,3.0084839246675625e-05,0.016416293948936,26,192.66666666666663,258.4166666666667,Nevada,451.08333333333337,17.779533579992986
NM,2017,9.59,91998836,0.9760936794806656,0.0914391834162652,0.5346234852979163,0.3500310107664839,29,85.83333333333333,314.9166666666667,New Mexico,400.75,18.33728648275936
UT,2017,8.6,110790548,0.9417955126937062,0.3472946432767456,0.3790985823749345,0.215402287042026,42,52.0,553.4166666666666,Utah,605.4166666666666,18.523152021779413
WY,2017,8.28,177090016,0.9928295891674952,0.7077853272217606,0.229428770142845,0.0556154918028895,48,24.33333333333333,657.9166666666666,Wyoming,682.25,18.992168726234517
CA,2017,16.06,177732004,0.4839307581139277,0.0,0.0943126438171531,0.3896181142967746,4,97.25,204.08333333333331,California,301.33333333333337,18.995787378202905
OR,2017,8.81,31963616,0.0013946556794363,0.0,0.0013946556794363,0.0,35,29.166666666666668,447.5,Oregon,476.6666666666667,17.28010881388912
WA,2017,7.94,44030952,0.0,0.0,0.0,0.0,45,21.166666666666668,482.8333333333333,Washington,504.0,17.600403399119813
CT,2018,18.41,38365936,0.0,0.0,0.0,0.0,6,68.5,478.25,Connecticut,546.75,17.46268054053336
ME,2018,13.44,8806432,0.0,0.0,0.0,0.0,17,27.83333333333333,652.9166666666666,Maine,680.75,15.99099292155538
MA,2018,18.5,39903644,0.0,0.0,0.0,0.0,19,59.333333333333336,505.0833333333333,Massachusetts,564.4166666666666,17.501978206010715
NH,2018,17.01,8762252,0.0,0.0,0.0,0.0,27,36.75,618.8333333333334,New Hampshire,655.5833333333334,15.985963507499354
RI,2018,18.1,13391436,0.0,0.0,0.0,0.0,37,63.41666666666666,469.9166666666667,Rhode Island,533.3333333333334,16.410125956129203
VT,2018,15.13,39904,0.0,0.0,0.0,0.0,43,28.666666666666668,675.3333333333334,Vermont,704.0,10.594231848479764
NJ,2018,13.23,75646992,0.0,0.0,0.0,0.0,28,89.75,432.6666666666667,New Jersey,522.4166666666667,18.141588235345978
NY,2018,14.83,111745556,0.013560135966504,0.0,0.0121648416822314,0.0013952942842726,30,66.91666666666667,503.1666666666667,New York,570.0833333333334,18.531735023329404
PA,2018,10.1,308122892,0.8790841363077537,0.1413643495395628,0.7336313505400203,0.0040884362281706,36,74.41666666666667,480.0,Pennsylvania,554.4166666666666,19.546009261358517
IL,2018,9.6,289043112,0.4528291155888688,0.4328281044992697,0.0010253080466143,0.0189757030429847,11,91.33333333333331,535.5833333333334,Illinois,626.9166666666667,19.48208641142159
IN,2018,9.75,366214112,0.7459959784179467,0.7320403207150811,0.0049562674024269,0.0089993903004385,12,97.75,483.4166666666667,Indiana,581.1666666666667,19.71872872578113
MI,2018,11.4,245741200,0.1863481978157116,0.0,0.1403112464497994,0.0460369513659122,20,64.83333333333333,571.1666666666666,Michigan,636.0,19.319789507601673
OH,2018,9.94,312204576,0.8917621749692696,0.0653349865463552,0.7878776986751918,0.0385494897477226,33,88.5,480.4166666666667,Ohio,568.9166666666667,19.55916922320917
WI,2018,10.58,167116888,0.0,0.0,0.0,0.0,47,52.0,649.75,Wisconsin,701.75,18.934204053689278
IA,2018,8.92,137011516,0.0,0.0,0.0,0.0,13,83.75,604.9166666666666,Iowa,688.6666666666666,18.73557553865385
KS,2018,10.72,94990552,0.5549069752328964,0.0,0.3025034690764802,0.2524035061564161,14,141.5,436.5833333333333,Kansas,578.0833333333333,18.369287991987495
MN,2018,10.37,119220500,0.0,0.0,0.0,0.0,21,46.41666666666666,750.6666666666666,Minnesota,797.0833333333333,18.596485277674454
MO,2018,9.93,262493168,0.0249193525708753,0.0227138512712766,4.017306556646031e-06,0.002201483993042,23,133.16666666666666,443.3333333333333,Missouri,576.5,19.385735612990587
NE,2018,9.02,102098604,0.0283046904384893,0.0,0.001065692142668,0.0272389982958212,25,93.0,568.0,Nebraska,661.0,18.441449610171684
ND,2018,8.91,125127352,0.9505569598104612,0.0945412973108452,0.234800825686121,0.6212148368134948,32,43.833333333333336,804.8333333333334,North Dakota,848.6666666666667,18.64484259262579
SD,2018,9.97,11682072,0.029640553840511,0.0,0.0018873979888131,0.0277531558516978,39,63.0,683.5,South Dakota,746.5,16.273565916891595
DE,2018,10.55,12772692,0.0,0.0,0.0,0.0,7,116.08333333333331,372.6666666666667,Delaware,488.75,16.362820012370054
FL,2018,10.32,420835868,0.0205577638476431,0.0,0.0019874628788656,0.0185703009687775,8,319.25,49.41666666666666,Florida,368.6666666666667,19.857753453397837
GA,2018,9.62,219213468,0.0,0.0,0.0,0.0,9,166.58333333333334,233.16666666666663,Georgia,399.75,19.205556552756516
MD,2018,11.57,71357248,0.1204135734914721,0.1203582617902817,5.531170119038683e-05,0.0,18,113.41666666666669,387.25,Maryland,500.6666666666667,18.083209480469957
NC,2018,9.25,198569648,0.0,0.0,0.0,0.0,31,150.66666666666666,283.75,North Carolina,434.4166666666666,19.10665046808702
SC,2018,9.67,115496664,0.0,0.0,0.0,0.0,38,188.16666666666663,217.66666666666663,South Carolina,405.8333333333333,18.564752204392114
VA,2018,9.48,134015796,0.4836625002494528,0.3536121883779355,0.1300181601686966,3.215170282070215e-05,44,117.0,360.1666666666667,Virginia,477.1666666666667,18.71346823156483
WV,2018,8.72,240813852,0.9904354507754184,0.5201211391581233,0.4549993605514385,0.0153149510658564,46,89.16666666666667,425.75,West Virginia,514.9166666666666,19.29953479466139
AL,2018,9.63,224559060,0.4444761062316283,0.2974243180719951,0.1200885210056782,0.0269632671539549,1,187.25,224.5,Alabama,411.75,19.229649304045477
KY,2018,8.52,265068984,0.9218807239735928,0.827474726829788,0.0832133148232025,0.0111926823206022,15,127.5,372.1666666666667,Kentucky,499.6666666666667,19.395500667055042
MS,2018,9.24,104627988,0.5258313387992056,0.1017817130926312,0.1161678209502469,0.3078818047563273,22,205.58333333333331,205.75,Mississippi,411.33333333333337,18.465921645505894
TN,2018,9.58,117211632,0.0188763224466022,0.0102961758799648,0.0064972660019298,0.0020828805647075,40,143.5,320.3333333333333,Tennessee,463.8333333333333,18.579491679329074
AR,2018,7.78,153397812,0.7082585955489498,0.0,0.6761081178464258,0.0321504777025239,3,169.75,301.9166666666667,Arkansas,471.6666666666667,18.848545183431952
LA,2018,7.71,203081140,0.9018656155110456,0.005692954843023,0.8197361896537315,0.0764364710142909,16,250.5,140.08333333333334,Louisiana,390.58333333333337,19.12911616157902
OK,2018,8.09,139888420,0.9359955356485066,0.0031380373248174,0.6944808022716892,0.238376696052,34,178.25,318.9166666666667,Oklahoma,497.1666666666667,18.756355662800225
TX,2018,8.48,920305228,0.9354768402721768,0.0159326565528678,0.4737462128008699,0.4457979709184391,41,251.25,165.33333333333334,Texas,416.58333333333337,20.640215942549226
AZ,2018,10.85,187026696,0.2264775869830857,0.2263151971187857,7.07440992989903e-05,9.16457650009647e-05,2,270.5,144.41666666666666,Arizona,414.9166666666666,19.046761923988
CO,2018,10.02,138851564,0.9568028885064268,0.0806994101201232,0.6103913335998088,0.2657121447864947,5,32.916666666666664,572.6666666666666,Colorado,605.5833333333333,18.74891603560755
ID,2018,8.17,7065928,0.0144106512071331,0.0,0.0116442470365859,0.0027664041705471,10,45.083333333333336,553.8333333333334,Idaho,598.9166666666667,15.77079491720878
MT,2018,8.84,62454152,0.856735350894953,0.6856037750599876,0.0478217029866513,0.123309872848314,24,14.25,728.25,Montana,742.5,17.94994327751397
NV,2018,8.67,56018972,0.0136200582916075,0.0,2.8024811299603915e-05,0.0135920334803079,26,204.33333333333331,274.1666666666667,Nevada,478.5,17.84120097703879
NM,2018,9.35,73768052,0.9752483287617424,0.0581592947402153,0.5039467923178678,0.4131422417036592,29,101.16666666666669,355.3333333333333,New Mexico,456.5,18.116436296113566
UT,2018,8.21,114176132,0.943689959116816,0.3416196185578776,0.3651067505364939,0.2369635900224443,42,57.66666666666666,560.4166666666666,Utah,618.0833333333333,18.55325283159096
WY,2018,8.09,176055784,0.9930216058900948,0.6891091914575113,0.2388472796863047,0.0650651347462789,48,23.33333333333333,681.4166666666666,Wyoming,704.75,18.986311457328398
CA,2018,16.58,174596768,0.4837842756945509,0.0,0.0966647114640329,0.3871195642305179,4,91.75,212.16666666666663,California,303.91666666666663,18.97798969031643
OR,2018,8.85,35198040,0.0010856671414322,0.0,0.0010856671414322,0.0,35,23.83333333333333,421.4166666666667,Oregon,445.25,17.376500957199855
WA,2018,8.0,42643396,0.0,0.0,0.0,0.0,45,19.75,448.5,Washington,468.25,17.56838297817769
CT,2019,18.66,38066040,0.0,0.0,0.0,0.0,6,55.5,494.75,Connecticut,550.25,17.45483310403581
ME,2019,14.04,7292496,0.0,0.0,0.0,0.0,17,21.25,674.75,Maine,696.0,15.802356432215122
MA,2019,18.4,34077732,0.0,0.0,0.0,0.0,19,48.083333333333336,520.4166666666666,Massachusetts,568.5,17.34415470841511
NH,2019,17.15,7808148,0.0,0.0,0.0,0.0,27,27.5,643.75,New Hampshire,671.25,15.870678361813455
RI,2019,18.49,11982648,0.0,0.0,0.0,0.0,37,52.0,486.75,Rhode Island,538.75,16.298970161285357
VT,2019,15.36,26932,0.0,0.0,0.0,0.0,43,19.416666666666668,705.9166666666666,Vermont,725.3333333333333,10.201070449665172
NJ,2019,13.42,75474364,0.0,0.0,0.0,0.0,28,85.33333333333333,424.1666666666667,New Jersey,509.5,18.139303606890337
NY,2019,14.34,99227304,0.0137938423790467,0.0,0.0121213095257228,0.0016725328533239,30,55.0,510.4166666666667,New York,565.4166666666667,18.412923776318472
PA,2019,9.81,309426608,0.8890949820352347,0.1295561427524334,0.7556692502938027,0.0038695889889986,36,68.08333333333333,465.8333333333333,Pennsylvania,533.9166666666666,19.55023149111274
IL,2019,9.56,252142404,0.4311121738883732,0.4111521361147475,0.0009236705264395,0.0190363672471862,11,78.0,535.8333333333334,Illinois,613.8333333333334,19.345504581107605
IN,2019,9.91,311374368,0.7385422659914246,0.724002943849327,0.0053936686909019,0.0091456534511957,12,83.83333333333333,477.0833333333333,Indiana,560.9166666666666,19.556506501837614
MI,2019,11.56,228926308,0.1722891497165339,0.0,0.1296502341426764,0.0426389155738574,20,52.833333333333336,580.25,Michigan,633.0833333333334,19.248910710603425
OH,2019,9.58,272452836,0.9023721579158632,0.0534128327597301,0.8053272647426392,0.0436320604134939,33,78.75,464.25,Ohio,543.0,19.422976078188608
WI,2019,10.66,140716700,0.0,0.0,0.0,0.0,47,43.0,668.75,Wisconsin,711.75,18.76225920729427
IA,2019,9.08,116192872,0.0,0.0,0.0,0.0,13,69.16666666666667,612.3333333333334,Iowa,681.5,18.570762057987647
KS,2019,10.26,83537136,0.5203310454837954,0.0,0.275351172603811,0.2449798728799843,14,122.0,439.75,Kansas,561.75,18.240801833467415
MN,2019,10.33,100402792,0.0,0.0,0.0,0.0,21,36.333333333333336,777.1666666666666,Minnesota,813.5,18.424700573600187
MO,2019,9.68,230062080,0.0195523540005145,0.0175398557640439,4.149480899939417e-06,0.0020083487555706,23,111.58333333333331,431.8333333333333,Missouri,543.4166666666666,19.253859743510976
NE,2019,9.08,94640468,0.0247802600457252,0.0,0.0009017785442529,0.0238784815014722,25,85.66666666666667,571.9166666666666,Nebraska,657.5833333333333,18.365595722677124
ND,2019,8.85,114673504,0.9551391440626474,0.0768414227719774,0.2520509318094099,0.62624678948126,32,32.666666666666664,850.0833333333334,North Dakota,882.75,18.557599552798866
SD,2019,9.96,13155808,0.0261092954097105,0.0,0.0016562141153608,0.0244530812943497,39,52.333333333333336,718.9166666666666,South Dakota,771.25,16.39237389208304
DE,2019,10.52,10598924,0.0,0.0,0.0,0.0,7,114.58333333333331,362.25,Delaware,476.8333333333333,16.1762630444959
FL,2019,10.44,395779404,0.0218537788678282,0.0,0.0022948948778655,0.0195588839899627,8,337.8333333333333,41.41666666666666,Florida,379.25,19.796367553396788
GA,2019,9.86,204296452,0.0,0.0,0.0,0.0,9,174.58333333333334,204.75,Georgia,379.33333333333337,19.13508269301933
MD,2019,11.24,52436104,0.1404010997242591,0.1403444129067785,5.668681748059489e-05,0.0,18,113.83333333333331,367.4166666666667,Maryland,481.25,17.775105919668075
NC,2019,9.45,189488744,0.0,0.0,0.0,0.0,31,150.66666666666666,255.33333333333331,North Carolina,406.0,19.059840182305713
SC,2019,10.02,100439888,0.0,0.0,0.0,0.0,38,191.66666666666663,194.66666666666663,South Carolina,386.3333333333333,18.42506997715945
VA,2019,9.52,119860480,0.4895479480450047,0.3627946595140008,0.1267147764999586,3.851203104522785e-05,44,117.58333333333331,332.6666666666667,Virginia,450.25,18.601838957658412
WV,2019,8.49,227293016,0.9918708623772714,0.4693712247402032,0.503446517169027,0.0190531204680411,46,82.91666666666667,394.5,West Virginia,477.4166666666667,19.24175056243783
AL,2019,9.83,203366028,0.4131116394107247,0.2802808037724111,0.1106910302882005,0.0221398053501131,1,190.58333333333331,199.83333333333331,Alabama,390.4166666666667,19.130518006980264
KY,2019,8.61,235219732,0.9146480104104816,0.8155801539198504,0.0854208318632639,0.0136470246273672,15,119.91666666666669,349.1666666666667,Kentucky,469.08333333333337,19.27603066502762
MS,2019,9.28,100073368,0.4666259391319161,0.0834806769386208,0.1006831652343497,0.2824620969589455,22,202.33333333333331,189.66666666666663,Mississippi,392.0,18.421414154940766
